af_id,af_pattern,af_user,af_user_text,af_timestamp,af_enabled,af_comments,af_public_comments,af_hidden,af_hit_count,af_throttled,af_deleted,af_actions,af_global,af_group
627,"(user_editcount < 20)
&((article_namespace / 2 = 59) | ((article_namespace / 2 = 1) &(contains_any(lcase(new_wikitext) ,""{{user sandbox}}"",""{{user draft}}""))) )
&  (stringy := (
        
        /* First person */
        ""(\bour (business|cater|channel|clients?|commitment|company|customers?|employees?|experience|factor(y|ies)|firm|focus|goal|mission|portfolio|products?|professionals?|services?|site|solutions|specialty|staff|team|vision|website))|"" +
        ""(we ((are (committed|proud|speciali[sz]ed))|((can )?offer)|pride ourselves|provide|sell|serve|service))|"" +
        ""((about|call|email|visit) us\b)|"" +
        ""((follow|like) us on)|"" +
        
        /* Calls to action - see [[Call to action (marketing)]] */
        ""(download free)|(free download)|"" +
        ""(free trial)|(order today)|"" +
        
        /* Generic PR bullshit */
        ""((of|for) (businesses|clients|consumers|customers))|"" +
        ""(leading (brand|developer|manufacturer|provider))|"" +
        ""(enterprise (solutions|systems))|"" +
        ""(innovative (designs|solutions))"" +
        ""(friendly staff)|(new markets)|(it solutions)|(web services)|(mission statement)|"" +
        ""(prestigious business)|(targeted at)|(one-stop)|(affordable high-quality)|(integrated systems)|"" +
        ""(employs over)|(full integration)|(customer satisfaction)|(cutting costs)|"" +

        /* Frequently spammed */
        ""blockchain|cryptocurrency|(erc-20)|(initial coin offering)|"" + /* See [[WP:GS/Crypto]] */
        
        /* INDEXing pages */
        ""__index__|\{\{\s*index\s*(?:\}\}|\|)"");

   (lcase(added_lines) rlike stringy & !lcase(removed_lines) rlike stringy)
)",1749459,MER-C,20181125143134,1,"Split from Edit Filter 354

Additions to 354: 
* Also testing draft namespace for overly promotional material
* Testing userspace articles which are marked as a draft
* here back-including the edits to another users talkpage with promotional texts, may give some false-positives but will increase speed
* Fix error
* swap two terms, might increase the speed

Checking to make sure that the text was actually added, not remaining text from previous edits.  Od Mishehu
making public, per discussion. RF 20150806

Flag INDEXing of draft and/or sandbox material. -- MER-C (20180324)
Split for readability and added a few search terms. -- MER-C (20181125)",Promotional text added by user to draft in own user(-talk) page or in draft namespace,0,24764,0,0,tag,0,default
846,"user_age == 0 & (
  ip_in_range(user_name, ""2607:fb90:0:0:0:0:0:0/32"") |
  ip_in_range(user_name, ""172.58.0.0/16"")
)",25420061,BU Rob13,20170406020700,1,"This temporary filter will log a *lot* of edits, most of which totally innocent and not requiring action. There has been a lot of disruption on a number of namespaces from this range, and an easier way of logging it has been requested by a number of admins and counter-vandalism patrollers. The performance implications of this filter should be minimal --TheresNoTime 22/03/2017

This range edits infrequently enough (about 1,000 edits over 4 days) that a tag in the history, to ensure other editors know the prevalence of abuse from this range, seems like a net positive for administration without a major impact to the server load. We'll see how this goes... --Coffee 26/03/2017

+hops --Coffee 02/04/2017
+hop --Coffee 04/04/2017

At this point you're consuming at least 4 conditions when accounts edit, so adding `user_age == 0` to reduce to 1 condition for those users ~MA 2017-04-04

Remove two blocked ranges ~ Rob 4/5",LTA tracking,0,24283,0,0,tag,0,default
623,,14882394,MusikAnimal,20160614035424,0,,Signing in articles II,1,24030,0,1,disallow,0,default
664,"regexstr := ""hi\W|hello\W|test(?:ing)?\W|:\-?\)\W|lol\W"";

!""confirmed"" in user_groups &
(
  page_namespace == 0 &
  (
    edit_delta > 1 &
    edit_delta < 6 &
    (
      (
        added_lines irlike regexstr &
        !(old_wikitext irlike regexstr)
      )
    )
  )
)",502540,Xaosflux,20181111001413,1,"Log only for now, will tweak to be more restrictive based on observations. ~MA

Add warning ~MA 2015.02.26",Test edits,0,22539,0,0,warn,0,default
342,"article_namespace == 0 & (
  old_size < 200 & (
    new_size > 0 & (
      !(user_rights irlike ""autopatrol"") & (
        removed_lines irlike ""#redirect"" & (
          !added_lines irlike ""#redirect""
        )
      )
    )
  )
)",14882394,MusikAnimal,20160614031603,0,"Per request at [[Wikipedia:Edit filter/Requested]] --Od Mishehu
Umm, this needed some optimization. Move namespace condition to first, its the easiest to preform. Moved new_wikitext condition to second, and changed it to added_lines, and moved old wikitext bit to last. Removed all lcase from the filter, replaced with regex. Works the same, but should be more efficnet than 3.6ms -- Tim
Exclude long pages and autoreviewwers -- Tim
Fixify. -- Tim
Admins don't get an exception? Editcount is a better way IMO. - KoH

Too intensive -P

Deleted. - KoH

Improved syntax and re-enabled per requirement: [[Wikipedia:Village_pump_(proposals)/Archive_117#Proposed_technical_change:_show_pages_expanded_from_redirects_on_Special:NewPages_and_Special:NewPagesFeed]] -- Samwalton9, 7 March 2015

new_size > 0 to stop flagging of blanked articles. --Samwalton9, 7 March 2015

Format.  -DF

Disabled. Sampling the edits flagged by this filter reveals that almost all (all but one in my sample of 20) were constructive. --Reaper 2015-06-25

Re-enabling again, for logging purposes only. Once this proves useful I've got a proposal to go with it. Please don't disable just yet... ~MA 2016.01.17

Not needed... page curation already picks up these ~MA 2016.01.19",Redirect becoming article,0,21810,0,1,,0,default
657,"user_editcount < 500 & (
  article_namespace == 0 & (
    templates:=""{{(airport|call sign|chinese title|hospital|letter|letter-numbercomb|mathematical|road|school|species latin name|wikipedia|)\s*disambig"";
    old_wikitext irlike templates & (
      added_links & (
        !old_wikitext irlike
        ""{{disambig((uation)? needed|-acronym|project)"" & (
          !added_lines irlike ""{{disambiguation(-| )cleanup""
        )
      )
    )
  )
)",15991542,Samwalton9,20150923100538,1,"Monitors whether an external link has been added to a disambiguation page. Would prefer to check for the page being in the Disambiguation category but can't see any function for doing so, so instead checked for any disambiguation template listed at [[Template:Disambiguation]]. Log only for now. -- Samwalton9, 22 January 2015

Improved syntax; first 9 hits were false flags. --Samwalton9, 22 January 2015

Limited to editcount < 500 to reduce run time; I don't see editors with higher edit counts doing this. -- Samwalton9 23 January 2015

Changed to main namespace only & added warning and tag. -- Samwalton9, 27 January 2015

Optimize for conditions RF 2015-0-19
Tighten the regexes. Move declaration to its scope. RF 20150803",Adding an external link to a disambiguation page,0,21684,0,0,"warn,tag",0,default
113,"!(""confirmed"" in user_groups) &
page_namespace == 0 &
lcase(added_lines) rlike ""#\s?redirect"" &
!contains_any(lcase(added_lines),""{{subst:rfd"",""{{db-r2}}"",""{{db-r3}}"",""Target page name"") &
!(lcase(new_wikitext) rlike ""(^#|\n[#*]+)\s?redirect"")",502540,Xaosflux,20181111001344,1,"Requires #redirect to appear at the start of an article, unless it is part of a list (i.e. the other use for #).

add tag ""unusual redirect"" - Cen

warn. - Jarry1250
disallow (no need for tag). - Jarry1250

Added exceptions for {{rfd}} and {{db-r?}}. Some tweaks. - Ruslik

Back to warn, no reason to deny it, we can't deny all incorrect syntax, so no reason to try to catch this one case -P

replacing tag - Cen

Update the rfd exception. --Od Mishehu, 21/2/17

!confirmed first in hopes to reduce condition count (seems to cancel out more edits, in general) ~MA",Misplaced #redirect in articles,0,20885,0,0,"warn,tag",0,default
711,"!""confirmed"" in user_groups &
(
 removed_lines irlike ""{{dead link"" &
 (
  !added_lines irlike ""{{dead link"" &
  (
   added_links
  )
 )
)",502540,Xaosflux,20171009011036,1,"See [[WP:DEADLINKSPAM]] - Popular SEO tactic where dead links are replaced with spam links. --Samwalton9, 21 July 2015

Avoid when user adds an archive URL --Samwalton9, 31 July 2015
Changed 
 !added_lines contains ""web.archive.org""
to
 !added_links contains ""web.archive.org""
better evidence of an add, and should be faster too. RF 20150906

Removed archive.org; spammers using it to avoid the filter. Additionally making private, I suspect they know about this given their avoidance of it. --Samwalton9, 2 May '16

-20171009, unhid following WP:EFN discussion - Xaosflux",Dead link replacement,0,20699,0,0,,0,default
460,"!(""autoconfirmed"" in user_groups) & 
(lcase(new_wikitext) rlike ""\bass(holes?)?\b|bitch|\bboob|\bcocks?\b|\bcrap(py)?\b|\bcunts?\b|\bdick(head)?s?\b|\bdildo|douche|fag(g|\b)|\bfapp?(ing|ed|s)\b|fu+c+k|\bfuk you|(is|are) gay\b|\bha{2,}\b|\bhomo(sexual)?s?\b|l(ol){2,}|nigg(er|ah?)|\bpa?edo((ph|f)ile?)?s?\b|penis|\bpoo+p*y*\b|\bp([o0]r|r0)n\b|\bpussy|\brape([sd]|ist)?\b|\bsexy\b|\bshit|\bslut(s|ty)?\b|\bsucks?\b|\btit(tie)?s\b|\bwank|whore|\b(yo)?ur (m[ou]m|mother)"")",3855926,Legoktm,20140303202225,0,"Adapted for AFTv5 from ""Common Vandalism""; running with logging only for testing purposes. -- rsterbin

Changed the setting of this feedback filter to be included in the 'Feedback' filter group, which was recently implemented by Werdna (Andrew Garrett) to separate edit filter actions from feedback filter actions, so that feedback filters don't impact condition limits for edit filters.  - Fabrice Florin - May 17, 2012

Dropped the action clause within the filter, as the group makes it unnecessary --rsterbin

Set to disallow, rather than auto-flag, because none of these obscenities seem appropriate to have in an article feedback comment. -- Fabrice Florin - 23 July, 2012

Merging from 461, 472, 473, 474, and 475. --Reaper 2012-08-17

Move the ""new_size < 5"" condition -one of the most matched conditions- to a separate filter (458). The aim is to make this filter match < 5% of actions. -Sole Soul

Split this filter into 5 smaller ones (494, 495, 496, 497). This large combined common vandalism filter (rightfully) flagged over 5% of all feedback, which triggered it to be automatically turned off as a safety measure. Splitting it up in smaller parts will make it less likely that one of them hits the 5% threshold (and if it does, at least the others remain functional) -mlitn

Re-enabling this filter, now that we have deployed a fix to prevent from being disabled after only a few posts. Hopefully it will work better now. -- Fabrice Florin

Merged 494, 495, 496 & 497 in here: percentage of matches is low enough to group them. Made filter name more descriptive (if matched, filter name will be displayed to show what's wrong with the feedback) --mlitn

Removing ""i love"", seems to hit multiple legit entries. --mlitn

Re-enabling, again, again --mlitn

Deleting, AFTv5 removed from WMF wikis --Legoktm 03/03/13",Feedback: Foul words,0,20505,0,1,disallow,0,default
59,"page_namespace == 6 &
!(""confirmed"" in user_groups) &
rcount(""\{\{.*\}\}"", removed_lines) > rcount (""\{\{.*\}\}"", added_lines) &
!(user_name in page_recent_contributors)",14882394,MusikAnimal,20181018235413,1,"Usually the removal or editing of templates on an image page by new users is disruptive to either copyright tags or deletion tags.

Optimizing - Hersfold

Fixing recent contributors thing. Also, Coppertwig suggested this regex, would it work better? ""\{\{[^}]*\}\}"" - Hersfold

add tag ""image template removal"" - Cen

adding exception (an IP is triggering it all the time) -- Luk

adding another exception, a user, until autoconfirmed - Cen

no exemptions - either fix the filter, disable it, or make them live with it. Don't waste checks on specific users -Prodego

Optimize. -Sole Soul",New user removing templates on image description,0,19938,0,0,tag,0,default
174,"!""confirmed"" in user_groups & (
  (article_namespace === 0 | article_namespace === 2) & (
    xfdRegex := ""{{AfDM|{{mfd|{{Article for deletion"";
    removed_lines irlike xfdRegex & (
      !(added_lines irlike xfdRegex)
    )
  )
)",365454,Zzuuzz,20170514124342,1,"split from filter 29 - Cen

add tag ""removal of articles for deletion template"" - Cen

update for ""Article for deletion"" template and MfD, adding userspace ~MusikAnimal 2014.12.02

added warning ~MA 2014.12.07

Optimized for conditions. RF 20150725",New user removing XfD template,0,19223,0,0,"warn,tag",0,default
520,"!(""autoconfirmed"" in user_groups) &
(new_size > 0) &
(!(new_wikitext rlike "" "") |
(!(new_wikitext rlike ""[\[\](){}⟨⟩:,،、‒–—―…!\.«»‐\?‘’“”'\"";/⁄]"") & (rcount(""\s+"", new_wikitext) >= 100)))",3855926,Legoktm,20140303202339,0,"Added length requirement; punctuation check will not kick in if the post is shorter than 10 words --mlitn

Disabled until https://gerrit.wikimedia.org/r/#/c/32208/ is merged & deployed; this filter will hit quite a few positives and the reason may not be too obvious; only re-enable after aforementioned patch is deployed so people can see a message why the post is rejected --mlitn

Enabled --mlitn

Filter was disabled for matching over 20% of posts; re-enabled and only check for punctuation in feedback longer than 100 characters (it used to be 10, then 50) --mlitn

Size 0 (no feedback at all) is valid --mlitn - May 14, 2013

Deleting, AFTv5 removed from WMF wikis --Legoktm 03/03/13",Feedback: No punctuation or spaces,0,18596,1,1,disallow,0,default
397,,365454,Zzuuzz,20181108195959,1,,Userpage vandalism,1,18114,0,0,disallow,0,default
155,"(article_namespace == 0) &
(lcase(added_lines) rlike ""https?://[a-z0-9./]*youtube\.[a-z]{2,}/(watch|\?v=)"") &
!(lcase(removed_lines) rlike ""https?://[a-z0-9./]*youtube\.[a-z]{2,}/(watch|\?v=)"")",451766,Prodego,20090928230926,0,"Hey, it's my first abusefilter! Not enabling yet because I am quite, quite awful with regexen and don't want to break the wiki. Youtube links are in the form .*youtube.tld/watch.* or .*youtube.tld/?v=.* but I think the .* isn't needed in this. -- Stifle

:I don't see a reason to keep this hidden, people are going to find out one way or another anyhow. And if we hide this it will make things even worse. --Conti

:I've made the filter public, there's simply nothing to hide here. --Conti
::Removed my previous comment. --Stifle

Consolidate the searches into a single query, force it to look for http references only, avoid matching against pre-existing links.  -DF

Probably not going to the destroy the world.  Enabling as a log.  -DF

Why is this using article_namespace == 1? Surely there's reasons why such links would be legitimately discussed (like discussing whether or not its a copyvio). - Mr.Z-man
:Mainly because the link is a copyvio either way. But change it if you feel like it. --Stifle

Removed !sysop line, since they are note exempt from our copyright policies. :) --Conti

Removed namespace 1, per Mr.Z-man and pretty much none of the Talk namespace uses are actionable or problematic. --Stifle

Reduced to just Youtube per discussion at RAF. -DF

Disable, appears to be inactive (log only filter). If you are using this filter, please let me know, and I'll reenable it -Prodego",Adding links to youtube,0,17517,0,1,,0,default
